"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"030050130001","U",447240,171195,"U",447975,171235,"1899-12-30T00:00:00","2009-10-14T14:43:00",1,"rev"
"030050130002","U",447975,171235,"U",447240,171195,"1899-12-30T00:00:00","2009-10-14T14:43:00",1,"rev"
"030050150001","U",458480,175416,"U",458745,175840,"1899-12-30T00:00:00","2009-10-14T14:45:00",2,"rev"
"030050150002","U",458745,175840,"U",458480,175416,"1899-12-30T00:00:00","2009-10-14T14:46:00",2,"rev"
"030050160001","U",459467,176306,"U",459162,176417,"1899-12-30T00:00:00","2013-12-23T14:55:00",4,"rev"
"030050160002","U",459162,176417,"U",459467,176306,"1899-12-30T00:00:00","2013-12-23T14:55:00",3,"rev"
"030050200001","U",433331,182286,"U",433805,183672,"1899-12-30T00:00:00","2011-12-09T15:17:00",5,"rev"
"030050200002","U",433805,183672,"U",433331,182286,"1899-12-30T00:00:00","2011-12-09T15:17:00",4,"rev"
"030050210001","U",432970,173387,"U",432443,173718,"1899-12-30T00:00:00","2009-10-14T14:49:00",1,"rev"
"030050210002","U",432605,173715,"U",432994,173470,"1899-12-30T00:00:00","2015-02-06T16:19:00",3,"rev"
"030050220001","U",432812,173056,"U",432970,173387,"1899-12-30T00:00:00","2013-02-01T12:20:00",2,"rev"
"030050220002","U",432970,173387,"U",432812,173056,"1899-12-30T00:00:00","2009-12-04T11:41:00",1,"rev"
"030050230001","U",443080,181091,"U",442708,180995,"1899-12-30T00:00:00","2013-02-01T11:55:00",2,"rev"
"030050230002","U",442708,180995,"U",443080,181091,"1899-12-30T00:00:00","2009-11-27T10:10:00",1,"rev"
"030050240001","U",446342,171791,"U",446398,171228,"1899-12-30T00:00:00","2009-11-27T10:14:00",1,"rev"
"030050240002","U",446398,171228,"U",446342,171791,"1899-12-30T00:00:00","2009-11-27T10:14:00",1,"rev"
"030050250001","U",443534,180782,"U",443962,180074,"1899-12-30T00:00:00","2013-02-01T11:53:00",2,"rev"
"030050250002","U",443962,180074,"U",443534,180782,"1899-12-30T00:00:00","2009-11-04T13:08:00",1,"rev"
"030050260001","U",444692,175317,"U",444461,176111,"1899-12-30T00:00:00","2015-01-26T15:29:00",2,"rev"
"030050260002","U",444409,176271,"U",444694,175320,"1899-12-30T00:00:00","2015-01-26T15:27:00",2,"rev"
"030050270001","U",444304,179277,"U",443518,179434,"1899-12-30T00:00:00","2013-02-01T12:13:00",2,"rev"
"030050270002","U",443518,179434,"U",444304,179277,"1899-12-30T00:00:00","2009-11-27T10:05:00",1,"rev"
"030050280001","U",446047,173081,"U",445748,173761,"1899-12-30T00:00:00","2009-11-27T10:07:00",2,"rev"
"030050280002","U",445748,173761,"U",446047,173081,"1899-12-30T00:00:00","2009-11-27T10:07:00",3,"rev"
"030050290001","U",443599,178518,"U",444126,178317,"1899-12-30T00:00:00","2010-10-28T15:49:00",2,"rev"
"030050290002","U",444126,178317,"U",443771,178409,"1899-12-30T00:00:00","2015-03-04T11:39:00",4,"rev"
"030050300001","U",445981,172800,"U",446442,172723,"1899-12-30T00:00:00","2011-05-13T15:55:00",2,"rev"
"030050300002","U",446442,172723,"U",445981,172800,"1899-12-30T00:00:00","2011-05-13T15:56:00",2,"rev"
"030050310001","U",445076,169858,"U",445379,168880,"1899-12-30T00:00:00","2009-10-15T17:08:00",1,"rev"
"030050310002","U",445379,168880,"U",445076,169858,"1899-12-30T00:00:00","2009-10-15T17:08:00",1,"rev"
"030050460001","U",458748,168799,"U",458527,168865,"1899-12-30T00:00:00","2006-11-17T15:35:00",1,"rev"
"030050460002","U",458527,168865,"U",458748,168799,"1899-12-30T00:00:00","2006-11-17T15:36:00",1,"rev"
"030050470001","U",458527,168865,"U",458271,169395,"1899-12-30T00:00:00","2006-11-17T15:36:00",1,"rev"
"030050470002","U",458271,169395,"U",458527,168865,"1899-12-30T00:00:00","2006-11-17T15:37:00",1,"rev"
"030050490001","U",459029,168844,"U",458748,168799,"1899-12-30T00:00:00","2006-11-17T15:38:00",1,"rev"
"030050490002","U",458748,168799,"U",459029,168844,"1899-12-30T00:00:00","2006-11-17T15:39:00",1,"rev"
"030050510003","U",459360,176849,"U",459208,176717,"1899-12-30T00:00:00","2009-11-27T15:29:00",1,"rev"
"030050510004","U",459208,176717,"U",459360,176849,"1899-12-30T00:00:00","2009-11-27T15:30:00",1,"rev"
"030050520001","U",459360,176849,"U",459881,177654,"1899-12-30T00:00:00","2009-11-27T15:31:00",1,"rev"
"030050520002","U",459881,177654,"U",459360,176849,"1899-12-30T00:00:00","2009-11-27T15:31:00",1,"rev"
"030050580001","U",460401,164657,"U",460805,164131,"1899-12-30T00:00:00","2012-07-17T15:41:00",3,"rev"
"030050580002","U",460805,164131,"U",460401,164657,"1899-12-30T00:00:00","2012-07-17T15:41:00",3,"rev"
"030050590001","U",457271,178028,"U",457702,177847,"1899-12-30T00:00:00","2006-11-21T15:18:00",1,"rev"
"030050590002","U",457702,177847,"U",457271,178028,"1899-12-30T00:00:00","2006-11-21T15:19:00",1,"rev"
"030050620001","U",459840,177608,"U",459726,177379,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"030050630001","U",469019,165535,"U",469028,165932,"1899-12-30T00:00:00","2013-02-01T11:51:00",3,"rev"
"030050630002","U",469028,165932,"U",469019,165535,"1899-12-30T00:00:00","2012-12-19T11:15:00",2,"rev"
"030050640001","U",444088,164010,"U",443917,164460,"1899-12-30T00:00:00","2009-10-15T17:14:00",1,"rev"
"030050640002","U",443917,164460,"U",444088,164010,"1899-12-30T00:00:00","2009-10-15T17:14:00",1,"rev"
"030050650001","U",443847,163754,"U",444088,164010,"1899-12-30T00:00:00","2009-11-16T17:02:00",1,"rev"
"030050650002","U",444088,164010,"U",443847,163754,"1899-12-30T00:00:00","2009-11-16T17:02:00",1,"rev"
"030050660001","U",443917,164460,"U",443771,164668,"1899-12-30T00:00:00","2009-11-16T17:06:00",1,"rev"
"030050660002","U",443771,164668,"U",443917,164460,"1899-12-30T00:00:00","2009-11-16T17:05:00",1,"rev"
"030050670001","U",463117,168912,"U",462840,169107,"1899-12-30T00:00:00","2009-11-27T15:37:00",1,"rev"
"030050670002","U",462840,169107,"U",463117,168912,"1899-12-30T00:00:00","2009-11-27T15:37:00",1,"rev"
"030050710001","U",442950,171721,"U",443015,171528,"1899-12-30T00:00:00","2009-11-20T15:47:00",1,"rev"
"030050710002","U",443015,171528,"U",442950,171721,"1899-12-30T00:00:00","2009-11-20T15:47:00",1,"rev"
"030050720001","U",443015,171528,"U",443393,171574,"1899-12-30T00:00:00","2006-11-21T15:41:00",1,"rev"
"030050720002","U",443393,171574,"U",443015,171528,"1899-12-30T00:00:00","2006-11-21T15:42:00",1,"rev"
"030050740001","U",445276,171940,"U",445542,172137,"1899-12-30T00:00:00","2009-11-27T15:39:00",1,"rev"
"030050740002","U",445542,172137,"U",445276,171940,"1899-12-30T00:00:00","2009-11-27T15:39:00",1,"rev"
"030050750001","U",455585,178556,"U",455753,178349,"1899-12-30T00:00:00","2009-11-20T15:48:00",1,"rev"
"030050750002","U",455753,178349,"U",455585,178556,"1899-12-30T00:00:00","2009-11-20T15:48:00",1,"rev"
"030050820001","U",451078,172603,"U",450678,172913,"1899-12-30T00:00:00","2006-11-21T15:44:00",1,"rev"
"030050820002","U",450678,172913,"U",451078,172603,"1899-12-30T00:00:00","2006-11-21T15:45:00",1,"rev"
"030050840001","U",442701,180744,"U",442708,180995,"1899-12-30T00:00:00","2014-01-06T17:00:00",2,"rev"
"030050840002","U",442708,180995,"U",442701,180744,"1899-12-30T00:00:00","2009-12-04T11:49:00",1,"rev"
"030050850001","U",442665,178659,"U",442637,178314,"1899-12-30T00:00:00","2011-12-09T14:34:00",2,"rev"
"030050850002","U",442637,178314,"U",442665,178659,"1899-12-30T00:00:00","2011-12-09T14:34:00",2,"rev"
"030050860001","U",444150,177010,"U",443982,177869,"1899-12-30T00:00:00","2009-12-04T11:50:00",1,"rev"
"030050860002","U",443982,177869,"U",444150,177010,"1899-12-30T00:00:00","2009-12-04T11:50:00",1,"rev"
"030050870001","U",442912,179173,"U",442665,179266,"1899-12-30T00:00:00","2011-12-20T15:55:00",2,"rev"
"030050870002","U",442665,179266,"U",442912,179173,"1899-12-30T00:00:00","2011-12-20T15:54:00",2,"rev"
"030050900001","U",455047,174731,"U",454645,175152,"1899-12-30T00:00:00","2006-11-21T16:05:00",1,"rev"
"030050900002","U",454645,175152,"U",455047,174731,"1899-12-30T00:00:00","2006-11-21T16:05:00",1,"rev"
"030050910001","U",453279,171979,"U",452560,172212,"1899-12-30T00:00:00","2006-11-21T16:13:00",1,"rev"
"030050910002","U",452645,172150,"U",453247,171966,"1899-12-30T00:00:00","2015-01-13T15:28:00",2,"rev"
"030050930001","U",458306,177982,"U",458590,177370,"1899-12-30T00:00:00","2010-10-29T11:40:00",4,"rev"
"030050930002","U",458590,177370,"U",458306,177982,"1899-12-30T00:00:00","2010-10-29T11:40:00",2,"rev"
"030050960003","U",433830,167844,"U",433830,167775,"1899-12-30T00:00:00","2011-12-09T15:04:00",2,"rev"
"030050990001","U",456778,173752,"U",456829,174433,"1899-12-30T00:00:00","2015-01-09T16:39:00",2,"rev"
"030050990002","U",456829,174433,"U",456778,173752,"1899-12-30T00:00:00","2015-01-09T16:39:00",2,"rev"
"030051000001","U",453372,172990,"U",452513,172780,"1899-12-30T00:00:00","2006-11-21T16:17:00",1,"rev"
"030051000002","U",452513,172780,"U",453372,172990,"1899-12-30T00:00:00","2006-11-21T16:18:00",1,"rev"
"030051020001","U",446531,172379,"U",446342,171791,"1899-12-30T00:00:00","2009-12-04T16:22:00",1,"rev"
"030051020002","U",446342,171791,"U",446531,172379,"1899-12-30T00:00:00","2009-12-04T16:22:00",1,"rev"
"030051100001","U",457824,171276,"U",458061,170873,"1899-12-30T00:00:00","2009-10-16T15:27:00",1,"rev"
"030051100002","U",458061,170873,"U",457824,171276,"1899-12-30T00:00:00","2009-10-16T15:28:00",1,"rev"
"030051120001","U",445416,180848,"U",445244,180166,"1899-12-30T00:00:00","2012-02-20T10:23:00",3,"rev"
"030051120002","U",445295,180285,"U",445419,180893,"1899-12-30T00:00:00","2012-02-20T10:25:00",4,"rev"
"030051140001","U",441542,177262,"U",441635,177333,"1899-12-30T00:00:00","2012-12-19T11:35:00",2,"rev"
"030051170001","U",444983,176164,"U",444752,175855,"1899-12-30T00:00:00","2009-10-15T17:23:00",1,"rev"
"030051170002","U",444752,175855,"U",444983,176164,"1899-12-30T00:00:00","2009-10-15T17:23:00",1,"rev"
"030051190001","U",449324,171880,"U",448979,171607,"1899-12-30T00:00:00","2009-10-16T15:28:00",1,"rev"
"030051190002","U",448979,171607,"U",449324,171880,"1899-12-30T00:00:00","2009-10-16T15:28:00",1,"rev"
"030051300001","U",457481,174946,"U",457813,175349,"1899-12-30T00:00:00","2009-10-14T15:40:00",1,"rev"
"030051300002","U",457813,175349,"U",457481,174946,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"030051310001","U",433205,175143,"U",432681,175431,"1899-12-30T00:00:00","2011-12-09T10:39:00",3,"rev"
"030051310002","U",432681,175431,"U",433205,175143,"1899-12-30T00:00:00","2011-12-09T10:39:00",3,"rev"
"030051330002","U",459118,165124,"U",459400,165122,"1899-12-30T00:00:00","2014-01-07T11:38:00",3,"rev"
"030051380001","U",458361,176544,"U",458011,176230,"1899-12-30T00:00:00","2006-11-21T16:39:00",1,"rev"
"030051380002","U",458011,176230,"U",458361,176544,"1899-12-30T00:00:00","2006-11-21T16:39:00",1,"rev"
"030051470001","U",436879,160730,"U",437093,160833,"1899-12-30T00:00:00","2009-10-15T17:26:00",1,"rev"
"030051480001","U",436890,161723,"U",437408,162037,"1899-12-30T00:00:00","2006-11-21T16:49:00",1,"rev"
"030051480002","U",437408,162037,"U",436890,161723,"1899-12-30T00:00:00","2006-11-21T16:50:00",1,"rev"
"030051490001","U",437408,162037,"U",437782,162658,"1899-12-30T00:00:00","2008-03-13T10:55:00",1,"rev"
"030051490002","U",437782,162658,"U",437408,162037,"1899-12-30T00:00:00","2008-03-13T10:56:00",2,"rev"
"030051500001","U",437093,160833,"U",436890,161723,"1899-12-30T00:00:00","2009-10-15T17:26:00",1,"rev"
"030051510001","U",442665,179266,"U",442586,179220,"1899-12-30T00:00:00","2009-11-20T17:29:00",1,"rev"
"030051510002","U",442586,179220,"U",442665,179266,"1899-12-30T00:00:00","2009-11-20T17:29:00",1,"rev"
"030051520001","U",458479,180725,"U",457515,180002,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"030051520002","U",457515,180002,"U",458479,180725,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"030051600001","U",456751,173085,"U",456778,173752,"1899-12-30T00:00:00","2006-11-22T12:00:00",1,"rev"
"030051600002","U",456778,173752,"U",456751,173085,"1899-12-30T00:00:00","2006-11-22T12:00:00",1,"rev"
"030051620001","U",449564,172109,"U",449285,172168,"1899-12-30T00:00:00","2009-11-13T14:54:00",1,"rev"
"030051620002","U",449285,172168,"U",449564,172109,"1899-12-30T00:00:00","2009-11-13T14:54:00",1,"rev"
"030051670001","U",469551,164929,"U",469478,165221,"1899-12-30T00:00:00","2013-02-01T12:06:00",3,"rev"
"030051670002","U",469478,165221,"U",469551,164929,"1899-12-30T00:00:00","2009-11-20T17:32:00",1,"rev"
"030051680001","U",450588,172953,"U",450678,172913,"1899-12-30T00:00:00","2013-02-01T11:56:00",2,"rev"
"030051680002","U",450678,172913,"U",450588,172953,"1899-12-30T00:00:00","2009-11-20T17:33:00",1,"rev"
"030051710001","U",450056,172067,"U",449825,171977,"1899-12-30T00:00:00","2006-11-22T12:09:00",1,"rev"
"030051710002","U",449825,171977,"U",450056,172067,"1899-12-30T00:00:00","2006-11-22T12:09:00",1,"rev"
"030051720001","U",449168,172177,"U",449286,172169,"1899-12-30T00:00:00","2009-11-16T10:44:00",2,"rev"
"030051830001","U",446968,170263,"U",446803,169597,"1899-12-30T00:00:00","2012-02-20T11:08:00",4,"rev"
"030051830002","U",446777,169607,"U",446936,170258,"1899-12-30T00:00:00","2012-02-20T11:06:00",4,"rev"
"030051840001","U",446635,169400,"U",446757,168991,"1899-12-30T00:00:00","2009-10-14T15:35:00",1,"rev"
"030051840002","U",446757,168991,"U",446635,169400,"1899-12-30T00:00:00","2009-10-14T15:35:00",2,"rev"
"030051860001","U",446392,170168,"U",446635,169400,"1899-12-30T00:00:00","2006-11-22T12:15:00",1,"rev"
"030051860002","U",446635,169400,"U",446392,170168,"1899-12-30T00:00:00","2006-11-22T12:16:00",1,"rev"
"030051900001","U",434065,168415,"U",434079,168401,"1899-12-30T00:00:00","2009-10-14T15:36:00",1,"rev"
"030051910001","U",447677,175018,"U",447649,175203,"1899-12-30T00:00:00","2009-11-27T09:55:00",1,"rev"
"030051910002","U",447649,175203,"U",447677,175018,"1899-12-30T00:00:00","2009-11-27T09:55:00",2,"rev"
"030051920001","U",459005,176459,"U",458011,176230,"1899-12-30T00:00:00","2006-11-22T13:45:00",1,"rev"
"030051920002","U",458011,176230,"U",459005,176459,"1899-12-30T00:00:00","2006-11-22T13:46:00",1,"rev"
"030051960001","U",436548,176719,"U",436460,176755,"1899-12-30T00:00:00","2015-01-09T16:43:00",2,"rev"
"030051970003","U",436523,176418,"U",435915,175686,"1899-12-30T00:00:00","2013-02-01T12:15:00",4,"rev"
"030051970004","U",435915,175686,"U",436523,176418,"1899-12-30T00:00:00","2012-07-17T15:43:00",3,"rev"
"030051980001","U",436460,176755,"U",436182,176831,"1899-12-30T00:00:00","2006-11-22T13:47:00",1,"rev"
"030051980002","U",436182,176831,"U",436460,176755,"1899-12-30T00:00:00","2006-11-22T13:48:00",1,"rev"
"030052050001","U",440601,170828,"U",440372,171157,"1899-12-30T00:00:00","2006-11-22T13:51:00",1,"rev"
"030052050002","U",440372,171157,"U",440601,170828,"1899-12-30T00:00:00","2006-11-22T13:51:00",1,"rev"
"030052060001","U",444424,176229,"U",444149,177011,"1899-12-30T00:00:00","2015-01-26T15:33:00",3,"rev"
"030052060002","U",444149,177010,"U",444426,176222,"1899-12-30T00:00:00","2015-01-26T15:32:00",4,"rev"
"030052110001","U",447547,175595,"U",447649,175203,"1899-12-30T00:00:00","2013-02-01T11:59:00",3,"rev"
"030052110002","U",447649,175203,"U",447547,175595,"1899-12-30T00:00:00","2006-11-22T13:58:00",2,"rev"
"030052120001","U",447386,176034,"U",447547,175595,"1899-12-30T00:00:00","2009-10-15T17:34:00",3,"rev"
"030052120002","U",447547,175595,"U",447386,176034,"1899-12-30T00:00:00","2013-02-01T12:01:00",2,"rev"
"030052130003","U",443636,165170,"U",443771,165926,"1899-12-30T00:00:00","2011-05-16T14:05:00",2,"rev"
"030052130004","U",443771,165926,"U",443636,165170,"1899-12-30T00:00:00","2011-05-16T14:05:00",3,"rev"
"030052150001","U",442936,164050,"U",443847,163754,"1899-12-30T00:00:00","2011-12-09T15:57:00",3,"rev"
"030052150002","U",443847,163754,"U",442936,164050,"1899-12-30T00:00:00","2011-12-09T15:57:00",3,"rev"
"030052160001","U",442454,164175,"U",443434,164653,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"030052160002","U",443434,164653,"U",442454,164175,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"030052170001","U",455196,174525,"U",455047,174731,"1899-12-30T00:00:00","2009-10-15T17:36:00",1,"rev"
"030052170002","U",455047,174731,"U",455196,174525,"1899-12-30T00:00:00","2009-10-15T17:36:00",1,"rev"
"030052200001","U",431505,176087,"U",431314,176048,"1899-12-30T00:00:00","2013-02-01T12:03:00",2,"rev"
"030052200002","U",431314,176048,"U",431505,176087,"1899-12-30T00:00:00","2011-12-09T11:17:00",2,"rev"
"030052220001","U",453669,175487,"U",454128,175248,"1899-12-30T00:00:00","2009-10-14T17:24:00",1,"rev"
"030052220002","U",454128,175248,"U",453669,175487,"1899-12-30T00:00:00","2009-10-14T17:24:00",1,"rev"
"030052230001","U",453899,174046,"U",453724,175152,"1899-12-30T00:00:00","2009-12-04T11:56:00",1,"rev"
"030052230002","U",453724,175152,"U",453899,174046,"1899-12-30T00:00:00","2009-12-04T11:57:00",1,"rev"
"030052260001","U",435315,175022,"U",435165,174606,"1899-12-30T00:00:00","2006-11-22T14:13:00",1,"rev"
"030052260002","U",435165,174606,"U",435315,175022,"1899-12-30T00:00:00","2006-11-22T14:14:00",1,"rev"
"030052300001","U",443733,182059,"U",443561,181932,"1899-12-30T00:00:00","2009-12-11T15:47:00",1,"rev"
"030052310001","U",439234,180623,"U",439550,181098,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"030052310002","U",439550,181098,"U",439234,180623,"1899-12-30T00:00:00","1899-12-30T00:00:00",0,"new"
"030052320001","U",443887,174910,"U",444020,175519,"1899-12-30T00:00:00","2011-12-09T11:23:00",1,"rev"
"030052320002","U",444020,175519,"U",443887,174910,"1899-12-30T00:00:00","2011-12-09T11:24:00",1,"rev"
"030052340001","U",445536,178807,"U",445631,178221,"1899-12-30T00:00:00","2011-12-09T11:25:00",1,"rev"
"030052340002","U",445631,178221,"U",445536,178807,"1899-12-30T00:00:00","2011-12-09T11:25:00",1,"rev"
"030052360001","U",464204,166180,"U",463900,166867,"1899-12-30T00:00:00","2009-10-15T17:41:00",1,"rev"
"030052360002","U",463900,166867,"U",464204,166180,"1899-12-30T00:00:00","2009-10-15T17:41:00",1,"rev"
"030052400001","U",457498,176448,"U",457689,176428,"1899-12-30T00:00:00","2009-10-16T15:38:00",1,"rev"
"030052400002","U",457689,176428,"U",457498,176448,"1899-12-30T00:00:00","2009-10-16T15:38:00",1,"rev"
"030052410001","U",456541,176937,"U",456684,176981,"1899-12-30T00:00:00","2006-11-22T14:18:00",1,"rev"
"030052410002","U",456684,176981,"U",456541,176937,"1899-12-30T00:00:00","2014-01-13T12:21:00",2,"rev"
"030052470001","U",455414,178952,"U",454759,179121,"1899-12-30T00:00:00","2015-01-09T16:46:00",6,"rev"
"030052470002","U",455585,178556,"U",454933,179061,"1899-12-30T00:00:00","2015-01-09T16:47:00",6,"rev"
"030052470003","U",455157,178979,"U",455537,178574,"1899-12-30T00:00:00","2015-01-27T15:26:00",11,"rev"
"030052470004","U",454760,179145,"U",455414,178952,"1899-12-30T00:00:00","2015-01-09T16:47:00",5,"rev"
"030052500001","U",455081,173457,"U",454735,173254,"1899-12-30T00:00:00","2013-02-01T12:24:00",2,"rev"
"030052500002","U",454735,173254,"U",455081,173457,"1899-12-30T00:00:00","2006-11-22T14:22:00",1,"rev"
"030052520001","U",438474,163411,"U",438744,163249,"1899-12-30T00:00:00","2006-11-22T14:29:00",1,"rev"
"030052520002","U",438744,163249,"U",438474,163411,"1899-12-30T00:00:00","2006-11-22T14:29:00",1,"rev"
"030052580001","U",460492,178369,"U",459881,177654,"1899-12-30T00:00:00","2012-07-05T12:01:00",3,"rev"
